date,open,high,low,close,adj_close,volume,return_1d,return_7d,abs_return_1d,volatility_7,volume_change,high_low_range,ma_7,ma_30,ma_ratio,price_usd,active_addresses,tx_count,hash_rate,supply_current,fee_usd,difficulty,miner_revenue_usd,estimated_transaction_volume_usd,price_usd_change,active_addresses_change,tx_count_change,hash_rate_change,difficulty_change,fee_usd_change,miner_revenue_usd_change,supply_current_change,estimated_transaction_volume_usd_change,event_today,event_window_3d,event_window_7d,event_window_14d,event_name,event_type,region,severity,volume_change_high,abs_return_1d_high,volatility_7_high,high_low_range_high,active_addresses_change_high,tx_count_change_high,fee_usd_change_high,miner_revenue_usd_change_high,hash_rate_change_high,difficulty_change_high,estimated_transaction_volume_usd_change_high,target_next_day_up
2015-07-30,289.1029968261719,290.1260070800781,286.5679931640625,287.72198486328125,287.72198486328125,21635800,-0.006450538686529117,0.042285873732280654,0.006450538686529117,0.01925770073927084,-0.12308390684402937,0.01230708071198218,290.71771240234375,279.39419809977215,1.0405288097590628,288.236260666277,278623.0,125022.0,348234.996373682,14442339.76648561,10259.16522922,52278304845.5917,1054979.16522922,55370677.1816857,-0.005587521393774941,-0.10812385363683219,-0.10710051564798817,-0.11842105263157854,0.0,-0.1926690717150622,-0.2011676374503898,0.0002320106794406751,-0.23198881071577426,0,0,0,0,None,None,None,None,0,0,0,0,0,0,0,0,0,1,0,0.0
2015-07-31,287.6960144042969,288.9590148925781,282.343994140625,284.6499938964844,284.6499938964844,23629100,-0.010676942077459284,-0.012585147148712506,0.010676942077459284,0.010120188941980494,0.0921297109420498,0.02299309139075208,290.19942365373885,280.26183115641277,1.0354582443721347,284.597324371712,299579.0,145443.0,392414.063077805,14446114.76648561,12142.965873474,52278304845.5917,1288534.21587347,68347424.7711883,-0.01262483868668507,0.07521274266661404,0.16333925229159663,0.12686567164178864,0.0,0.18362124034113303,0.22138356693850403,0.00026138423974497726,0.2343613668823752,0,0,0,0,None,None,None,None,0,0,0,0,1,1,1,1,1,1,0,0.0
2015-08-01,284.6860046386719,284.9320068359375,278.11199951171875,281.60101318359375,281.60101318359375,18995000,-0.010711332437264742,-0.024579327132714157,0.010711332437264742,0.010512535128362125,-0.1961183455992822,0.023956243767145544,289.1857125418527,281.1347981770833,1.0286372032810331,281.66884628872,300587.0,148454.0,402809.137596423,14449989.76648561,10159.5381543513,52278304845.5917,1239800.28815435,53873056.5162016,-0.010289900263317775,0.003364721826296213,0.020702268242541733,0.026490066225167253,0.0,-0.1633396436907929,-0.03782121352989021,0.0002682382123246896,-0.21177635153692487,0,0,0,0,None,None,None,None,0,0,0,0,0,0,0,0,0,1,0,1.0
2015-08-02,280.4490051269531,283.0320129394531,277.52899169921875,282.614013671875,282.614013671875,17722200,0.0035972899274365755,-0.034412273928953296,0.0035972899274365755,0.008150778257703412,-0.06700710713345615,0.019622181357866746,287.7468566894531,282.01073201497394,1.0203400935613138,282.423006428989,292502.0,103972.0,392414.063077805,14453764.7663218,6406.81796352,52278304845.5917,1333895.56796352,54755965.6604308,0.002677470903175383,-0.026897370811112875,-0.29963490374122626,-0.025806451612904846,0.0,-0.3693790144608119,0.07589551374378756,0.00026124584841902276,0.016388695970195766,0,0,0,0,None,None,None,None,0,0,0,0,0,0,0,0,0,1,0,0.0
2015-08-03,282.8059997558594,285.47100830078125,280.2330017089844,281.22698974609375,281.22698974609375,21474100,-0.004907838460521785,-0.04222067498826321,0.004907838460521785,0.007331714294105418,0.21170622157519947,0.018521553985130227,285.9758562360491,282.6887654622396,1.0116279497999667,282.185052308591,300542.0,119397.0,408006.674855731,14457689.7663218,7897.912289806,52278304845.5917,1172220.41228981,61789559.9590359,-0.0008425451007222362,0.027486991541938233,0.14835725002885392,0.039735099337748325,0.0,0.23273555371421395,-0.12120525741047494,0.0002715555471848319,0.12845347924688166,0,0,0,0,None,None,None,None,1,0,0,0,0,1,1,0,0,1,0,1.0
2015-08-04,281.2250061035156,285.7149963378906,281.2250061035156,285.2179870605469,285.2179870605469,21908700,0.014191373730012113,-0.031277752486995936,0.014191373730012113,0.010311223394869451,0.02023833362050098,0.0159658285605025,284.66028267996654,283.13226521809895,1.005396832680622,285.286617475161,293826.0,132986.0,353432.53363299,14461089.76631634,10913.281987104,52278304845.5917,1093225.2819871,68759302.955495,0.010991245429889718,-0.022346294361520136,0.11381357990569274,-0.13375796178343935,0.0,0.38179326214979614,-0.06738931473510279,0.0002351689688666614,0.11279806817008842,0,0,0,0,None,None,None,None,0,0,0,0,0,1,1,0,0,1,0,0.0
2015-08-05,284.84698486328125,285.5010070800781,281.4880065917969,281.8819885253906,281.8819885253906,20128000,-0.011696311896514655,-0.026616968507110927,0.011696311896514655,0.0095225369264861,-0.08127821367767141,0.014088267391025327,283.5591387067522,283.5606648763021,0.9999946178375955,282.338886908241,313235.0,131314.0,345636.227744027,14464414.76614708,10939.00473945,52278304845.5917,1158064.00473945,71356461.26607,-0.010332523106088676,0.06605610122997962,-0.012572752019009537,-0.022058823529411686,0.0,0.0023570134425552336,0.059309571248202575,0.00022992733497062545,0.037771737044164366,0,0,0,0,None,None,None,None,0,0,0,0,0,0,0,0,0,1,0,0.0
2015-08-06,281.906005859375,281.906005859375,278.40301513671875,278.5769958496094,278.5769958496094,18792100,-0.011724738757061592,-0.03178411624686017,0.011724738757061592,0.009964877295365177,-0.0663702305246423,0.012426094690595807,282.2527117047991,283.972998046875,0.9939420777541957,278.99574868498,295447.0,134811.0,371623.914040571,14467989.76614708,10529.44745325,52278304845.5917,1043204.44745325,61188568.2725452,-0.011840870593031405,-0.056788034542755494,0.026630823826857775,0.07518796992481391,0.0,-0.03744008673138133,-0.09918239131527284,0.0002471582886551804,-0.1424943559856664,0,0,0,0,None,None,None,None,0,0,0,0,0,0,0,0,0,1,0,1.0
2015-08-07,278.7409973144531,280.3919982910156,276.3659973144531,279.5849914550781,279.5849914550781,42484800,0.0036183734496617603,-0.017793790795752384,0.0036183734496617603,0.009967467792700952,1.2607797957652416,0.014443519307713067,281.52913992745533,284.2663309733073,0.9903710332613785,279.488715078901,283150.0,115384.0,356031.302262645,14471414.76614708,7317.0426676176,52278304845.5917,1053294.04266762,60380400.5903396,0.0017669315616619663,-0.041621678338246815,-0.1441054513355735,-0.04195804195804187,0.0,-0.3050876885890974,0.009671733320349096,0.0002367295011511672,-0.013207821412095755,0,0,0,0,None,None,None,None,1,0,0,0,0,0,0,0,0,1,0,0.0
2015-08-08,279.74200439453125,279.9280090332031,260.7099914550781,260.99700927734375,260.99700927734375,58533000,-0.06648419173359299,-0.07316736425524484,0.06648419173359299,0.026382310581303994,0.37773980341204383,0.06869907727915278,278.58571079799106,283.99196472167966,0.9809633560266858,261.450275569842,266587.0,100950.0,420413.404985863,14475439.76614708,6656.3599602676,52699842409.347,1298511.35996027,70991071.9613706,-0.06454085097484763,-0.058495497086350046,-0.1250953338417805,0.18083270295071752,0.008063336502595941,-0.09029367975041691,0.23280993469933797,0.0002781345200204566,0.1757303904460783,0,0,0,0,None,None,None,None,1,1,0,1,0,0,0,1,1,1,0,1.0
2015-08-09,261.1159973144531,267.00299072265625,260.4679870605469,265.0830078125,265.0830078125,23789600,0.015655346191397745,-0.06203162267717244,0.015655346191397745,0.027810165306874177,-0.5935694394615003,0.025027205262492944,276.08128138950894,283.33159790039065,0.9744104908714394,266.342020455874,262571.0,88144.0,372000.719336283,14478989.76598323,5249.3841178058,52699842409.347,1001685.38411781,118384698.277379,0.018710039128359002,-0.015064500519530233,-0.12685487865279843,-0.11515495242405027,0.0,-0.21137316053521193,-0.22858943325035053,0.00024524296971284443,0.6675998122946698,0,0,0,0,None,None,None,None,0,0,0,0,0,0,0,0,0,1,1,0.0
2015-08-10,265.4779968261719,267.0320129394531,262.59600830078125,264.4700012207031,264.4700012207031,20979400,-0.00231250805872274,-0.05958527856988305,0.00231250805872274,0.027887336657167208,-0.11812724888186432,0.016709500190994948,273.6874258858817,282.37676493326825,0.9692278539651091,264.928825248393,292834.0,115928.0,437493.803726473,14483164.76598323,7832.2921165395,52699842409.347,1180678.54211654,72494674.4156681,-0.0053059416049413555,0.11525644492346832,0.3152114721365038,0.17605633802816723,0.0,0.492040197624809,0.17869199335115615,0.00028834884667228167,-0.3876347579497915,0,0,0,0,None,None,None,None,0,0,0,0,1,1,1,1,1,1,0,1.0
2015-08-11,264.3420104980469,270.385986328125,264.093994140625,270.385986328125,270.385986328125,25433900,0.02236921042127915,-0.05200233297093315,0.02236921042127915,0.029134546907439995,0.2123273306195601,0.023802467778940076,271.56856863839283,281.02739766438805,0.9663419684180001,271.421736119229,271613.0,115981.0,424395.186848435,14487214.76581943,7816.9296581543,52699842409.347,1356613.92965816,79554550.9711304,0.024508132947588246,-0.07246767793357334,0.0004571803188184731,-0.029940119760478723,0.0,-0.001961425615466861,0.14901209877688637,0.0002796350039262485,0.09738476118925044,0,0,0,0,None,None,None,None,1,0,0,0,0,0,0,1,0,1,0,0.0
2015-08-12,270.5979919433594,270.6730041503906,265.468994140625,266.3760070800781,266.3760070800781,26815400,-0.014830573516412149,-0.05500876989845627,0.014830573516412149,0.029238615589241318,0.0543172694710603,0.01923151747133035,269.35342843191967,280.1714650472005,0.9613878000978496,268.143868497954,278802.0,116970.0,330085.145326561,14490364.76581943,7393.452666715,52699842409.347,915176.452666715,74510596.774974,-0.012076658517264693,0.026467805296506386,0.008527258775144153,-0.2222222222222212,0.0,-0.0541743382579305,-0.32539653864727647,0.00021743309883359707,-0.06340245950211953,0,0,0,0,None,None,None,None,0,0,0,0,0,0,0,0,0,1,0,0.0
2015-08-13,266.1830139160156,266.23199462890625,262.84100341796875,264.0799865722656,264.0799865722656,27685500,-0.008619471899818154,-0.0520395061090041,0.008619471899818154,0.02919040893808176,0.03244777254861009,0.012739322322075006,267.2824271065848,279.3919982910156,0.9566574158941465,264.691627995324,272849.0,115808.0,385099.336214321,14494039.76581943,6854.8044693363,52699842409.347,1030157.05446934,81950602.1486464,-0.012874583043678056,-0.02135207064511735,-0.009934171154997062,0.1666666666666663,0.0,-0.07285475699380217,0.1256376313743488,0.0002536168039515285,0.0998516411852346,0,0,0,0,None,None,None,None,0,0,0,0,0,0,0,1,1,1,0,1.0
2015-08-14,264.1319885253906,267.46600341796875,261.4779968261719,265.67999267578125,265.67999267578125,27091200,0.006058793490122394,-0.04973442496655278,0.006058793490122394,0.029355662571715277,-0.0214661104188113,0.02267050888166564,265.2959987095424,278.7203643798828,0.9518357200048589,266.355941554646,268926.0,110518.0,372000.719336283,14497589.76581943,7055.2114157952,52699842409.347,1104647.2114158,78501748.7970648,0.006287745373463105,-0.014377915990163026,-0.04567905498756564,-0.034013605442176686,0.0,0.029235982930714277,0.07230951496500859,0.00024492826412503277,-0.042084539480575,0,0,0,0,None,None,None,None,0,0,0,0,0,0,0,0,0,1,0,0.0
2015-08-15,265.52899169921875,266.6669921875,261.2959899902344,261.5509948730469,261.5509948730469,19321100,-0.01554124479284047,0.002122574497068097,0.01554124479284047,0.014844729179574844,-0.28681269194424763,0.020227554674518155,265.37513950892856,278.1690979003906,0.954006543185313,261.936836645237,272413.0,96407.0,358902.102458245,14501014.76581942,5861.4633962472,52699842409.347,1036340.21339359,58928126.6554237,-0.01659097553302502,0.012966392241732017,-0.12768055882299711,-0.03521126760563342,0.0,-0.16920088558585766,-0.061836029925484204,0.00023624616610851135,-0.2493399502760244,0,0,0,0,None,None,None,None,0,0,0,0,0,0,0,0,0,1,0,0.0
2015-08-16,261.8659973144531,262.44000244140625,257.0409851074219,258.5069885253906,258.5069885253906,29717000,-0.011638290074689861,-0.024807396525999725,0.011638290074689861,0.013710159978545222,0.5380594272582824,0.020617481419327396,264.43570818219865,277.4702646891276,0.9530235914773333,258.930817389831,275996.0,88617.0,361521.825833852,14504464.76532802,5175.6276050778,52699842409.347,1011681.12760508,64156782.5224129,-0.011476122617596118,0.013152823103155908,-0.08080326117398118,0.0072992700729910265,0.0,-0.1170076045529016,-0.023794392487927807,0.00023791435043096776,0.08872937532128322,0,0,0,0,None,None,None,None,1,0,0,0,0,0,0,0,0,1,0,0.0
2015-08-17,258.489990234375,260.5050048828125,257.11700439453125,257.97601318359375,257.97601318359375,21617900,-0.0020540076878606817,-0.024554724570406306,0.0020540076878606817,0.013714245456545126,-0.2725409698152572,0.013106892399234965,263.50799560546875,276.906098429362,0.9516149954808198,258.009398305085,293079.0,120631.0,385099.336214321,14508139.76532802,6662.5058948826,52699842409.347,1165560.25589488,94825069.639718,-0.0035585531843386198,0.06189582457716769,0.361262511707686,0.065217391304349,0.0,0.28728463546064,0.1521024007377434,0.0002533702593965348,0.47802096538415495,0,0,0,0,None,None,None,None,0,0,0,0,0,1,1,1,0,1,1,0.0
2015-08-18,257.9259948730469,257.9930114746094,211.07899475097656,211.07899475097656,211.07899475097656,42147200,-0.18178829052312706,-0.2193419577047786,0.18178829052312706,0.06621418800746577,0.949643582401621,0.18188944757865233,255.0355682373047,274.8215977986654,0.9280040953118395,217.885883116937,293760.0,117676.0,369380.995960675,14511664.76532802,6746.6358650864,52699842409.347,962805.135865087,112283587.327057,-0.15551183581577788,0.002323605580747845,-0.02449619086304511,-0.040816326530612956,0.0,0.012627376475331964,-0.17395507354025563,0.00024296705552995235,0.18411289075422332,0,0,0,0,None,None,None,None,1,1,1,1,0,0,0,0,0,1,0,1.0
2015-08-19,225.67100524902344,237.40899658203125,222.76600646972656,226.6840057373047,226.6840057373047,60869200,0.0739297200308271,-0.14900741916610083,0.0739297200308271,0.07769455204242391,0.4442050717485384,0.06488644873162346,249.3652823311942,273.0783650716146,0.9131638175210195,227.218251899474,280796.0,116441.0,408676.846594789,14515564.76532802,5759.7650023809,52699842409.347,994149.265002381,91348202.351751,0.04283145217594675,-0.044131263616557725,-0.010494918250110508,0.10638297872340319,0.0,-0.14627599331579788,0.03255500824591162,0.000268749317398731,-0.18645098071480304,0,0,0,0,None,None,None,None,1,1,1,1,0,0,0,0,1,1,0,1.0
2015-08-20,226.8990020751953,237.36500549316406,226.8990020751953,235.35000610351562,235.35000610351562,32275000,0.03822943016215108,-0.1087927216358292,0.03822943016215108,0.08078945623609782,-0.4697646757309115,0.04612626464747637,245.26099940708704,271.7289316813151,0.9025943534593153,235.523883109293,278919.0,119447.0,392958.506341144,14519314.76450902,6518.78401756249,52699842409.347,990706.284017562,86014793.611795,0.03655353890097501,-0.0066845681562415216,0.02581564912702561,-0.03846153846153677,0.0,0.1317795109466855,-0.003463243504797764,0.00025834331916296804,-0.058385481078421786,0,0,0,0,None,None,None,None,0,1,1,0,0,0,0,0,0,1,0,0.0
2015-08-21,235.35499572753906,236.4320068359375,231.7239990234375,232.56900024414062,232.56900024414062,23173800,-0.011816468184631446,-0.12462734622266847,0.011816468184631446,0.08035848979250412,-0.281989155693261,0.020003857568208452,240.5308576311384,270.24049886067706,0.8900622173405048,232.80061783986,281703.0,112811.0,432254.356975258,14523439.76352622,5812.7769336074,52699842409.347,1094121.52693361,79378416.372664,-0.011562586492212756,0.009981392447269588,-0.055556020661883476,0.09999999999999898,0.0,-0.10830349372720605,0.10438537090596944,0.0002841042490022705,-0.07715390528148591,0,0,0,0,None,None,None,None,0,0,1,0,0,0,0,1,1,1,0,0.0
2015-08-22,232.66200256347656,234.95700073242188,222.70399475097656,230.38999938964844,230.38999938964844,23205900,-0.00936926611975275,-0.11913927338920483,0.00936926611975275,0.08039579834397086,0.0013851849933976812,0.05266440521632817,236.07928684779577,268.7185317993164,0.8785374245201065,230.639173290473,295137.0,104345.0,426143.652201538,14527389.76352619,5611.2565139964,54256630327.89,1114688.756514,63032265.1440629,-0.009284530983821648,0.04768852301892412,-0.07504587318612543,-0.014136826327165952,0.029540656050745184,-0.03466852795363273,0.018797938870677156,0.0002719741372763096,-0.20592690022763316,0,0,0,0,None,None,None,None,0,0,1,0,0,0,0,0,0,1,0,0.0
2015-08-23,230.37600708007812,232.7050018310547,225.5800018310547,228.16900634765625,228.16900634765625,18406600,-0.009640145179374393,-0.11735846040678533,0.009640145179374393,0.08041297736756575,-0.20681378442551246,0.030927699851674952,231.7452893938337,266.7148981730143,0.8688876811204738,228.673073933372,284990.0,94037.0,361412.970854469,14530739.76352619,5487.12071523,54256630327.89,883287.12071523,45540912.8123172,-0.008524568177431191,-0.03438064356553061,-0.09878767549954481,-0.151898734177215,0.0,-0.022122638388881732,-0.20759304733855877,0.00023059889316190407,-0.27749839374752716,0,0,0,0,None,None,None,None,0,0,1,0,0,0,0,0,0,1,0,0.0
2015-08-24,228.11199951171875,228.13900756835938,210.4429931640625,210.4949951171875,210.4949951171875,59220700,-0.07746017530329796,-0.18405206546321595,0.07746017530329796,0.08343912433934708,2.2173622504971044,0.07757599092628086,224.96228681291853,264.10816497802733,0.8517808861821232,211.955917592051,309470.0,126407.0,418052.317033154,14534614.76352619,6195.389596924,54256630327.89,947272.889596924,115402701.063488,-0.07310504929055106,0.08589775079827366,0.3442262088326935,0.15671641791044655,0.0,0.12907842171726513,0.07244050929881363,0.0002666760304748106,1.5340445313225182,0,0,0,0,None,None,None,None,1,1,1,1,1,1,0,0,1,1,1,1.0
2015-08-25,210.0679931640625,226.3209991455078,199.56700134277344,221.60899353027344,221.60899353027344,61089200,0.05279934758970639,0.0498865308304115,0.05279934758970639,0.05095171485554219,0.03155146764560368,0.12735875370523286,226.46657235281808,261.7389312744141,0.865238393272816,222.655039450614,288148.0,122964.0,364110.082577264,14537989.76319859,5839.3274836824,54256630327.89,833857.327483683,99028180.1550448,0.050478052135140006,-0.06889843926713413,-0.027237415649449814,-0.12903225806451413,0.0,-0.05747211013466924,-0.11972849994841572,0.00023220427423154,-0.14189027429639522,0,0,0,0,None,None,None,None,0,1,1,1,0,0,0,0,0,1,0,1.0
2015-08-26,222.0760040283203,231.18299865722656,220.20399475097656,225.83099365234375,225.83099365234375,31808000,0.0190515739222179,-0.0037630007559926737,0.0190515739222179,0.04268525545910349,-0.47931876665597195,0.04943804691681096,226.34471348353796,259.4791646321615,0.8723040009952435,226.116700175336,288944.0,123779.0,434234.987369922,14542014.76314126,6324.8146988232,54256630327.89,1111421.56469882,82671704.815296,0.015547192344100624,0.002762469286616609,0.006627956149767522,0.19259259259259198,0.0,0.08314094670961003,0.33286777973485915,0.00027686083208422474,-0.16516990733486236,0,0,0,0,None,None,None,None,0,0,1,0,0,0,0,1,1,1,0,0.0
2015-08-27,226.0500030517578,228.64300537109375,223.6840057373047,224.7689971923828,224.7689971923828,21905400,-0.004702616070475396,-0.04495860903644466,0.004702616070475396,0.03926727262145317,-0.31132419517102616,0.021937622503166342,224.83314078194755,257.15723114013673,0.8743022305269171,224.939877264757,270033.0,117058.0,369504.306022853,14545439.76297625,5735.4167164032,54256630327.89,894643.416716403,57019568.6664293,-0.0052044935631312406,-0.06544866825405615,-0.05429838664070641,-0.14906832298136619,0.0,-0.09318818186557531,-0.19504583577264034,0.00023552443666008394,-0.310289187892984,0,0,0,0,None,None,None,None,0,0,1,0,0,0,0,0,0,1,0,1.0
2015-08-28,224.7010040283203,235.218994140625,220.92599487304688,231.39599609375,231.39599609375,31336600,0.029483598646369513,-0.005043682301421382,0.029483598646369513,0.04127735719642263,0.4305422407260311,0.063608969302944,224.66556876046317,255.2174311319987,0.8802908475489902,232.17080829924,296413.0,120019.0,418052.317033154,14549314.76277625,5933.48979850051,54256630327.89,996417.489798501,81628861.211412,0.03214606108267826,0.09769176359926379,0.02529515283022099,0.13138686131386623,0.0,0.03453508121403348,0.11375937181278095,0.0002664065069977184,0.43159380403155523,0,0,0,0,None,None,None,None,1,0,1,1,1,0,0,1,1,1,1,0.0
2015-08-29,231.5489959716797,233.2220001220703,227.3300018310547,229.77999877929688,229.77999877929688,17142500,-0.006983687452389642,-0.0026476870175249356,0.006983687452389642,0.041196655230305294,-0.4529559684203136,0.025446010967528722,224.57842581612724,253.2860315958659,0.8866593408295667,229.826200175336,290341.0,109044.0,431537.875647127,14553314.76277625,5193.112740192,54256630327.89,1104913.11274019,47454711.3264988,-0.010098634454001165,-0.02048493149760633,-0.0914438547230022,0.03225806451612967,0.0,-0.12477935977839127,0.1088857070981657,0.00027492703712983513,-0.41865278257900695,0,0,0,0,None,None,None,None,0,0,1,0,0,0,0,1,0,1,0,0.0
2015-08-30,229.89500427246094,232.0679931640625,226.2469940185547,228.76100158691406,228.76100158691406,19412600,-0.004434664452068193,0.002594547124230351,0.004434664452068193,0.041032628933086956,0.13242525885955958,0.025320250711533657,224.66299656459265,251.42306518554688,0.8935655779981616,229.019572472238,280853.0,96776.0,404566.758419182,14557064.76277625,4896.2043515355,54256630327.89,1026749.70435154,43939773.114772,-0.003509729101741299,-0.032678815599588074,-0.11250504383551596,-0.062499999999999,0.0,-0.057173491797815834,-0.07074167867806769,0.00025767325596448565,-0.07406932027345514,0,0,0,0,None,None,None,None,0,0,1,0,0,0,0,0,0,1,0,1.0
2015-08-31,229.11399841308594,231.95599365234375,225.9149932861328,230.05599975585938,230.05599975585938,20710700,0.005660921922713724,0.09292859731786884,0.005660921922713724,0.022221897460188527,0.06686894079103256,0.02636678862074236,227.4574257986886,249.70489807128905,0.910904942416272,230.689466101695,308087.0,129082.0,423446.540478743,14560989.75252711,7235.8988387763,54256630327.89,1166315.14883878,76347922.7260106,0.007291488720508443,0.09696887695698453,0.3338224353145407,0.046666666666664636,0.0,0.4778588308935774,0.135929373922133,0.0002696278277813935,0.7375584194890481,0,0,0,0,None,None,None,None,0,0,0,0,1,1,1,1,0,1,1,0.0
2015-09-01,230.25599670410156,231.21600341796875,226.86000061035156,228.12100219726562,228.12100219726562,20575200,-0.008410984980383951,0.02938512811801841,0.008410984980383951,0.014718920614853859,-0.006542511841705068,0.018918086260376617,228.38771275111608,247.88846435546876,0.9213325571439708,227.955570426651,308331.0,131180.0,415355.20531036,14564839.75232711,6144.6550709325,54256630327.89,996219.655070932,76226155.5533164,-0.011850977512075866,0.0007919840824182067,0.016253234378147186,-0.01910828025477551,0.0,-0.1508097048007302,-0.14584007927634335,0.00026440508958747166,-0.0015948983069413725,0,0,0,0,None,None,None,None,0,0,0,0,0,0,0,0,0,1,0,1.0
2015-09-02,228.02699279785156,230.57699584960938,226.47500610351562,229.28399658203125,229.28399658203125,18760400,0.005098146920115454,0.015290208282939366,0.005098146920115454,0.013249881746486456,-0.08820327384423965,0.01798905338250989,228.88099888392858,246.15703125,0.9298170266421288,229.502180709527,292511.0,151003.0,431537.875647127,14568839.74262711,13674.8362183011,54256630327.89,1028141.3362183,61585258.2451405,0.0067847005448531394,-0.05130849638862134,0.15111297453880157,0.0389610389610382,0.0,1.2254847604042705,0.03204281403692555,0.00027463332024368903,-0.19207183153734309,0,0,0,0,None,None,None,None,0,0,0,0,0,1,1,0,0,1,0,0.0
2015-09-03,229.32400512695312,229.60499572753906,226.66700744628906,227.18299865722656,227.18299865722656,17482000,-0.009163299471941166,0.010739921853090584,0.009163299471941166,0.013737953121133012,-0.06814353638515169,0.012811516524942682,229.2258562360491,244.222531636556,0.9385942185595535,227.107121566335,297285.0,125273.0,393778.311528004,14572489.74108889,6847.7241875952,54256630327.89,946813.724187596,62874506.9484245,-0.010435888390199488,0.01632075374943165,-0.17039396568280096,-0.08749999999999858,0.0,-0.49924634721175976,-0.07910158765704578,0.000250534601674568,0.020934371958823972,0,0,0,0,None,None,None,None,0,0,0,0,0,0,0,0,0,1,0,1.0
2015-09-04,227.21499633789062,230.89999389648438,227.05099487304688,230.29800415039062,230.29800415039062,20962400,0.013711437526467307,-0.004745077537618769,0.013711437526467307,0.008815404537115042,0.19908477290927817,0.016939898710354784,229.06900024414062,242.50306549072266,0.9446024930885009,231.177563413209,260465.0,102134.0,434444.799372061,14576389.72948887,6046.5753791092,56957648455.01,983178.575379109,59716732.8159282,0.017923003993888686,-0.12385421396975971,-0.18470859642540693,0.1032725435950399,0.04978226828309995,-0.11699490028195036,0.038407608870177246,0.00026762677272529345,-0.05022344167385051,0,0,0,0,None,None,None,None,1,0,0,0,0,0,0,0,1,1,0,1.0
2015-09-05,230.19900512695312,236.14300537109375,229.4429931640625,235.0189971923828,235.0189971923828,20671400,0.020499496117687865,0.02280006284671443,0.020499496117687865,0.011294034279582001,-0.01388199824447578,0.029105304791983096,229.8174285888672,241.05113220214844,0.9533970095445952,235.903006136762,323127.0,127522.0,416212.869138725,14580064.72948887,6846.6566743095,56957648455.01,1004753.90667431,43177007.3036222,0.02044074975868959,0.2405774288292093,0.2485754009438581,-0.041966045536022345,0.0,0.1323197421741511,0.021944468518225735,0.0002521200426306436,-0.27696969898350443,0,0,0,0,None,None,None,None,0,0,0,0,1,1,0,0,0,1,0,1.0
2015-09-06,234.8699951171875,242.91200256347656,234.68099975585938,239.83999633789062,239.83999633789062,25473700,0.020513231709355928,0.04843043470749664,0.020513231709355928,0.01234151562575794,0.23231614694698965,0.03504493114801812,231.400142124721,239.7262990315755,0.9652680705434081,240.805472238457,290712.0,105924.0,407718.72895222,14583664.72917249,5755.2811023624,56957648455.01,1066585.28110236,66001039.5037544,0.02078170253944478,-0.10031659378510616,-0.16936685434670096,-0.020408163265307033,0.0,-0.15940270176570048,0.06153882459905935,0.0002469124623527552,0.5286154281058162,0,0,0,0,None,None,None,None,1,0,0,0,0,0,0,0,0,1,1,1.0
2015-09-07,239.9340057373047,242.1060028076172,238.7220001220703,239.8470001220703,239.8470001220703,21192200,2.9201902462583362e-05,0.042559204613665136,2.9201902462583362e-05,0.01261210053511133,-0.16807530904422996,0.014103889422210124,232.7988564627511,239.02129872639975,0.9739669966785207,240.6336157218,318515.0,124388.0,430369.769449566,14587464.72855611,7446.737882262,56957648455.01,980256.737882261,60159985.1249134,-0.0007136736348202222,0.09563760697872814,0.17431365884974137,0.05555555555555669,0.0,0.29389646653493595,-0.08093918484499885,0.0002605654651410827,-0.08849943005077576,0,0,0,0,None,None,None,None,0,0,0,0,1,1,1,0,0,1,0,1.0
2015-09-08,239.8459930419922,245.781005859375,239.67799377441406,243.60699462890625,243.60699462890625,26879200,0.01567663762699678,0.0678849920984006,0.01567663762699678,0.011221673308021584,0.26835345079793504,0.025445545316625004,235.01114109584265,238.30543162027996,0.9861761836394628,244.174952659264,338676.0,127806.0,385067.688454875,14590864.72755611,6442.4092115093,56957648455.01,884157.909211509,75148891.3300687,0.014716717474578367,0.06329686200021967,0.027478534906904217,-0.1052631578947365,0.0,-0.13486827207185492,-0.09803434646964337,0.0002330767589342475,0.24915076315316598,0,0,0,0,None,None,None,None,1,0,0,0,0,0,0,0,0,1,0,0.0
