date,price_usd,active_addresses,tx_count,hash_rate,supply_current,fee_usd,difficulty,miner_revenue_usd,estimated_transaction_volume_usd
2020-04-22,7124,762361,283681,103923467,18340080,178220,15958652328578,11597010,950788113
2020-04-23,7489,935989,327396,112649865,18341855,300990,15958652328578,13203834,1287058107
2020-04-24,7506,893187,317682,114236483,18343655,281707,15958652328578,14000288,1901237346
2020-04-25,7538,813456,278517,107890012,18345355,209882,15958652328578,13029926,588383800
2020-04-26,7684,724250,257046,108683321,18347067,158511,15958652328578,13360910,477350120
2020-04-27,7777,876229,311090,111856556,18348830,218382,15958652328578,13997088,1244890679
2020-04-28,7770,926669,326468,122169572,18350755,214813,15958652328578,15084394,1057322602
2020-04-29,8762,911617,330308,115029792,18352567,445086,15958652328578,15737371,3184852306
2020-04-30,8652,947585,320861,107096703,18354255,971607,15958652328578,16397344,2685333577
2020-05-01,8856,955523,330551,111856556,18356017,997350,15958652328578,17578400,1977433108
2020-05-02,8977,970554,292646,117409719,18357867,605691,15958652328578,17019210,650315089
2020-05-03,8897,909805,283545,133275897,18359967,514184,15958652328578,19630255,798356911
2020-05-04,8882,889636,324017,125342808,18361942,588615,15958652328578,17898624,1301213021
2020-05-05,8986,970464,327645,126330904,18363917,641550,16079831604278,18282731,1158788355
2020-05-06,9267,972369,334650,123288446,18365842,668834,16104807485529,20611755,1639157503
2020-05-07,9994,1020443,343684,117684425,18367680,840525,16104807485529,18246781,1938783579
2020-05-08,9859,949216,324693,109678682,18369392,1034677,16104807485529,18271846,2581331592
2020-05-09,9577,906900,310119,108878108,18371092,847587,16104807485529,17375844,1891310409
2020-05-10,8715,869262,283795,136097635,18373217,555623,16104807485529,19252836,1160570548
2020-05-11,8592,999192,311653,125690169,18374999,785377,16104807485529,17168436,1697952429
2020-05-12,8817,954129,342304,116883851,18375911,962886,16104807485529,8950520,1902634190
2020-05-13,9323,858458,299956,95268344,18376655,997849,16104807485529,7822621,1840743653
2020-05-14,9801,880861,268116,91265473,18377367,1399772,16104807485529,8245135,1256024235
2020-05-15,9327,895670,311224,100071790,18378149,1539242,16104807485529,8969982,1570409120
2020-05-16,9395,880534,295280,100872365,18378936,1018776,16104807485529,8429266,904101584
2020-05-17,9683,763444,236007,81658581,18379574,972748,16104807485529,7112392,554234699
2020-05-18,9727,970423,275691,102473513,18380374,1657264,16104807485529,9800851,1522447448
2020-05-19,9754,890493,272964,92066047,18381092,1803715,16104807485529,8879554,1324908762
2020-05-20,9516,865708,276199,86731597,18381811,1857616,15213703057048,8810741,1698883645
2020-05-21,9069,928630,302259,98579624,18382630,1861115,15138043247083,9450405,1827598465
2020-05-22,9162,797526,278942,83529299,18383324,1447001,15138043247083,7770389,1309276220
2020-05-23,9184,848702,267042,89549429,18384067,994049,15138043247083,7843059,659872562
2020-05-24,8806,807939,216545,87291881,18384792,669464,15138043247083,7286826,981745455
2020-05-25,8909,828919,267395,94064526,18385574,812882,15138043247083,7689660,2386079966
2020-05-26,8835,852839,286759,93312010,18386349,721876,15138043247083,7687823,1028006698
2020-05-27,9169,913075,299984,103847237,18387211,745728,15138043247083,9241012,1653961345
2020-05-28,9568,866559,299064,98579624,18388030,826468,15138043247083,8457127,1299498648
2020-05-29,9432,852420,282773,95569559,18388824,898409,15138043247083,8526743,1652605318
2020-05-30,9692,902498,284116,117392529,18389799,650716,15138043247083,9913196,726174720
2020-05-31,9434,801889,258529,112877432,18390736,582754,15138043247083,9542417,1560857802
2020-06-01,10199,870833,302044,100837172,18391574,766440,15138043247083,8910754,2405059314
2020-06-02,9512,899961,308948,97074591,18392380,965818,15138043247083,8941265,2689299632
2020-06-03,9642,950153,311153,104599753,18393249,784999,15138043247083,9081230,1367910769
2020-06-04,9813,884109,315771,108319274,18394192,605764,14477089134397,9764314,1754810884
2020-06-05,9642,918647,331389,122192368,18395311,546339,13732352106018,11573083,1798108013
2020-06-06,9669,771819,281291,133797229,18396536,310840,13732352106018,12477168,578237010
2020-06-07,9748,690992,254724,108539589,18397530,252842,13732352106018,9821023,500851760
2020-06-08,9769,986341,316297,110587506,18398542,411866,13732352106018,10379766,1476953361
2020-06-09,9779,910121,328115,109222228,18399542,343910,13732352106018,10182263,1189532513
2020-06-10,9888,909669,324907,111952784,18400567,375636,13732352106018,10401186,1185046065
2020-06-11,9277,1048342,336672,126288201,18401724,370845,13732352106018,11473619,2319865800
2020-06-12,9456,909615,309817,111270145,18402742,281531,13732352106018,9866335,1189940933
2020-06-13,9461,800767,283164,107856950,18403730,199850,13732352106018,9622453,576532446
2020-06-14,9343,698545,279097,116048617,18404792,154257,13732352106018,10380782,459031701
2020-06-15,9441,867844,292792,94204172,18405655,317051,13732352106018,8280411,1689895109
2020-06-16,9520,986219,343031,106884938,18406592,487982,14265974077877,9617963,1657379523
2020-06-17,9449,918592,330975,108283618,18407455,454573,15784744305477,8709273,1698265607
2020-06-18,9390,854866,283106,96513659,18408224,421237,15784744305477,7714421,1191197355
2020-06-19,9286,947402,345029,112206937,18409117,462543,15784744305477,8736099,2333210102
2020-06-20,9357,760742,281510,107498954,18409974,278927,15784744305477,8238014,580481420
2020-06-21,9285,710176,256980,114560929,18410886,239065,15784744305477,9006615,536969560
2020-06-22,9685,850006,307776,112206937,18411780,343584,15784744305477,8923565,1369587320
2020-06-23,9612,1034537,351192,123976895,18412767,441883,15784744305477,9964642,2158044284
2020-06-24,9293,917620,311143,109068281,18413636,398690,15784744305477,8594577,1668568263
2020-06-25,9247,901033,315538,110637609,18414517,369945,15784744305477,8504017,1809758026
2020-06-26,9159,929963,328405,128684879,18415542,318506,15784744305477,9950437,1982165061
2020-06-27,9002,761896,272210,108283618,18416405,213083,15784744305477,8059992,598209748
2020-06-28,9108,686270,265941,117699584,18417342,178468,15784744305477,8666897,602227413
2020-06-29,9184,962232,314488,113776265,18418249,304297,15784744305477,8562735,1094780887
2020-06-30,9144,926238,306323,115344545,18419167,392985,15784618886622,8801310,964046738
2020-07-01,9241,1078007,378081,127111309,18420180,592472,15784217546288,10124056,1468279709
2020-07-02,9094,951042,339419,128680584,18421205,512224,15784217546288,9907318,1329290846
2020-07-03,9067,944676,327948,127895947,18422224,498173,15784217546288,9873738,1162725811
2020-07-04,9126,799989,292761,123188120,18423205,289622,15784217546288,9203934,598371117
2020-07-05,9080,771473,273114,127895947,18424224,227272,15784217546288,9453537,511532010
2020-07-06,9339,989688,337284,120834207,18425186,349099,15784217546288,9573703,1413260028
2020-07-07,9252,969354,349022,126326671,18426192,379331,15784217546288,9827306,1265052644
2020-07-08,9435,1024085,347004,118480294,18427136,446715,15784217546288,9269106,1582500913
2020-07-09,9232,1033334,360126,128680584,18428161,518086,15784217546288,10324012,1383313673
2020-07-10,9285,976205,345294,126326671,18429167,449037,15784217546288,9821731,1239897770
2020-07-11,9237,885970,310565,122403483,18430142,301953,15784217546288,9308391,576572386
2020-07-12,9289,745665,280425,119264932,18431092,227342,15784217546288,9012155,481367499
2020-07-13,9237,909653,311275,121474836,18432011,379988,16570395220716,8910800,1354265482
2020-07-14,9260,993499,357160,124167139,18432911,589563,17345948872516,9003010,1245429103
2020-07-15,9197,971186,318436,118993508,18433774,593077,17345948872516,8552243,1239461868
2020-07-16,9133,966383,347671,117268964,18434624,713386,17345948872516,8476261,1266988570
2020-07-17,9156,847984,290533,101748072,18435361,705962,17345948872516,7439212,1100985769
2020-07-18,9176,892684,313304,112095333,18436174,702714,17345948872516,8257261,699138626
2020-07-19,9219,872974,274629,112957605,18436992,425754,17345948872516,8030629,635003579
2020-07-20,9167,940265,312187,121580323,18437874,720946,17345948872516,8809861,1056788377
2020-07-21,9389,927506,313100,107783974,18438655,952836,17345948872516,8215339,1326906299
2020-07-22,9531,1017627,362798,124167139,18439555,1340981,17345948872516,9764974,1606938398
2020-07-23,9609,977856,336506,117268964,18440405,1289401,17345948872516,9402092,1733033896
2020-07-24,9548,1083981,369218,138825759,18441411,1189465,17345948872516,10810915,1581504621
2020-07-25,9702,972156,290603,122442595,18442298,859188,17345948872516,9515131,895321520
2020-07-26,9934,999311,301312,136238944,18443286,760126,17345948872516,10587042,1009262428
2020-07-27,11047,1022491,325521,128082098,18444217,1286923,17309155182109,11099308,2520983909
2020-07-28,10945,1059084,354433,121437040,18445123,2064772,16847561611550,12037341,2732598812
2020-07-29,11116,1039672,348023,123949531,18446048,1939683,16847561611550,12189405,2066537370
2020-07-30,11135,968423,329417,113062072,18446892,1987590,16847561611550,11301865,1893559565
2020-07-31,11338,1062923,355688,128137015,18447848,1925604,16847561611550,12639960,2132382807
2020-08-01,11798,954055,292274,114737066,18448705,1492322,16847561611550,11439834,1282524246
2020-08-02,11094,950873,287133,118087053,18449586,1207472,16847561611550,11205875,1161811696
2020-08-03,11236,1080975,334722,135674487,18450598,1468369,16847561611550,12873863,2630857377
2020-08-04,11203,1003351,331448,121437040,18451505,1251523,16847561611550,11438679,1514661049
2020-08-05,11721,957619,291603,108037091,18452311,1571055,16847561611550,10806917,1382305624
2020-08-06,11769,1120216,355285,130649506,18453286,2308958,16847561611550,13771270,2122100339
2020-08-07,11599,1049182,327415,127299518,18454236,1622905,16847561611550,12898633,1897594214
2020-08-08,11743,951540,277399,118924550,18455123,923273,16847561611550,11292367,957307311
2020-08-09,11681,911571,275199,130649506,18456098,731043,16847561611550,12105371,819746332
2020-08-10,11870,967780,307280,114926419,18456955,1589299,16871707187018,11774383,2038494057
2020-08-11,11393,1086328,348465,129741893,18457917,1762182,16947802333947,12966824,1833511323
2020-08-12,11576,1049344,342524,132269332,18458898,1435644,16947802333947,12684821,1622537211
2020-08-13,11773,952528,330257,123844534,18459817,1260102,16947802333947,11879252,1705063981
2020-08-14,11774,1086754,364429,140694131,18460861,1278362,16947802333947,13709962,2293744967
2020-08-15,11867,973628,309355,131426852,18461836,808951,16947802333947,12537673,1090367766
2020-08-16,11900,892624,293129,128056933,18462786,719178,16947802333947,12130221,923018319
2020-08-17,12316,878796,289826,105309978,18463567,991648,16947802333947,10390360,2046439654
2020-08-18,11993,1008612,345122,117947175,18464442,1945203,16947802333947,12747410,2363375057
2020-08-19,11737,988648,336660,116262216,18465305,1740788,16947802333947,11920460,1951302614
2020-08-20,11868,994559,331546,123002054,18466217,1542785,16947802333947,12309250,1599895180
2020-08-21,11525,1095556,313078,130584373,18467186,1596550,16947802333947,12988331,1516606231
2020-08-22,11682,950674,308966,114577256,18468036,1084930,16947802333947,11060458,947590518
2020-08-23,11666,906460,287940,132269332,18469017,698530,16947802333947,12250515,694626473
2020-08-24,11771,944242,334304,128593101,18469948,921389,17340945336075,11845489,1349526577
2020-08-25,11358,951716,301021,111720009,18470748,1044881,17557993035167,10414544,1571905464
2020-08-26,11472,1030264,328396,123939385,18471636,1236888,17557993035167,11345448,1606738709
2020-08-27,11315,947577,324735,112592821,18472442,1402563,17557993035167,10690122,1582727808
2020-08-28,11528,1080096,352344,142268449,18473461,1197065,17557993035167,13003916,2013696414
2020-08-29,11491,972062,291205,127430635,18474373,757703,17557993035167,11257775,936108106
2020-08-30,11699,821271,266126,110847196,18475167,744364,17557993035167,9959939,1092133418
2020-08-31,11678,935410,310357,130921885,18476105,1091100,17557993035167,12191565,2351032935
2020-09-01,11970,1074307,371778,134413135,18477067,1498947,17557993035167,12943722,2357189691
2020-09-02,11415,1029017,320017,125685010,18477967,1480553,17557993035167,12071209,2108369094
2020-09-03,10261,983249,309835,112592821,18478773,1476644,17557993035167,10387319,2195667067
2020-09-04,10472,1004854,300021,117829697,18479617,1625865,17557993035167,10521918,2512517216
2020-09-05,10129,984198,324594,123066572,18480498,1246301,17557993035167,10426132,1263375219
2020-09-06,10253,988383,258964,130921885,18481436,724483,17557993035167,10418305,942632673
2020-09-07,10368,1086059,328020,151709442,18482530,988469,17445332713343,12203311,1747148282
2020-09-08,10109,974053,329714,133652505,18483498,850675,17345997805929,10676169,1706304708
2020-09-09,10223,968245,321941,128478860,18484430,910163,17345997805929,10385265,1479239534
2020-09-10,10335,1103924,343183,136239328,18485417,1140821,17345997805929,11342159,1510201426
2020-09-11,10387,951505,308280,118993843,18486280,980946,17345997805929,9984827,1615058495
2020-09-12,10437,890683,297027,146586619,18487342,608918,17345997805929,11755971,855809355
2020-09-13,10323,803998,256977,139688425,18488355,509032,17345997805929,11038734,786517190
2020-09-14,10663,1016193,353963,151760264,18489455,806616,17345997805929,12485220,1641329658
2020-09-15,10779,976024,335248,134514780,18490430,831298,17345997805929,11329376,1675152817
2020-09-16,10968,1064243,340027,133652505,18491398,847678,17345997805929,11397006,1875402238
2020-09-17,10936,1101957,347774,153484813,18492511,771947,17345997805929,12881876,1728645381
2020-09-18,10920,974291,326660,142275248,18493542,757384,17345997805929,12027087,1937356457
2020-09-19,11074,892685,292875,128478860,18494473,523700,17345997805929,10777756,1020812737
2020-09-20,10921,820833,261651,135654385,18495361,359929,19148290888759,10041685,845867148
2020-09-21,10455,946997,299730,139219833,18496267,649684,19314656404097,10351910,1618550494
2020-09-22,10520,968239,311008,123857644,18497073,776070,19314656404097,9208013,1620744901
2020-09-23,10233,1013565,349540,136339422,18497961,1002747,19314656404097,10252435,1930400509
2020-09-24,10739,943668,318555,131538739,18498817,870013,19314656404097,9928236,2038281714
2020-09-25,10684,1140261,345399,162263115,18499873,837679,19314656404097,12502201,1904178399
2020-09-26,10742,952990,281747,144020517,18500811,448046,19314656404097,10759365,794309820
2020-09-27,10759,784428,258919,145940790,18501761,407015,19314656404097,10713359,789919236
2020-09-28,10727,884124,297685,123857644,18502567,629103,19314656404097,9531619,1644928782
2020-09-29,10841,998051,345931,135379286,18503448,889806,19314656404097,10337349,1756325730
2020-09-30,10772,1118241,351403,149781337,18504423,1019664,19314656404097,11484361,1561125507
2020-10-01,10607,922880,304377,119056960,18505198,1094199,19314656404097,9416443,1674944662
2020-10-02,10570,996361,315938,130578602,18506048,1288161,19314656404097,10232864,2283910067
2020-10-03,10556,1002444,303899,144980653,18506992,772419,19314656404097,10855303,846455551
2020-10-04,10666,923546,274508,151587946,18507980,591854,19300708897946,11055916,634742573
2020-10-05,10773,946902,295868,134303836,18508855,1082769,19298087186263,10710768,1343799081
2020-10-06,10596,978521,318289,124710705,18509667,1220125,19298087186263,10054285,1385299160
2020-10-07,10667,1063425,369576,144856281,18510611,1179807,19298087186263,11193916,1847973952
2020-10-08,10903,1033122,329472,155408725,18511623,1111495,19298087186263,12084851,1564119347
2020-10-09,11074,1006667,339374,136222463,18512510,1217905,19298087186263,10965183,2052602360
2020-10-10,11303,917402,294652,137181776,18513403,859895,19298087186263,11127195,1149403530
2020-10-11,11378,791020,257292,134303836,18514276,583800,19298087186263,10659931,651622749
2020-10-12,11548,945894,315903,142937654,18515205,857905,19298087186263,11515021,1519550415
2020-10-13,11435,1049377,330320,159245977,18516242,850507,19298087186263,12872176,1713107902
2020-10-14,11417,952949,318750,142937654,18517173,849906,19298087186263,11605343,1641335688
2020-10-15,11503,1035214,337702,144856281,18518117,897788,19298087186263,11814116,1656087274
2020-10-16,11339,973228,319791,148693533,18519086,728436,19298087186263,11742282,1735871118
2020-10-17,11363,851147,278655,152593471,18520067,405358,19529685517636,11674224,694375229
2020-10-18,11490,744786,234650,119288756,18520817,416659,19997335994446,8982106,564810369
2020-10-19,11746,930306,303148,124259121,18521598,588446,19997335994446,9776921,1621572966
2020-10-20,11929,1011847,331386,143146507,18522498,924870,19997335994446,11710523,1656442476
2020-10-21,12848,1013298,308240,129229485,18523311,1461640,19997335994446,11562043,2381891958
2020-10-22,12997,1048775,341549,136187996,18524167,2197550,19997335994446,13585269,3311533244
2020-10-23,12953,977710,321018,130223558,18524984,1880522,19997335994446,12640081,2772642131
2020-10-24,13114,1098917,304224,151099091,18525934,1240566,19997335994446,13768788,1019815579
2020-10-25,13042,851199,242596,116306537,18526665,851880,19997335994446,10397996,770092624
2020-10-26,13081,825846,255058,109348026,18527353,1452363,19997335994446,10435984,2143577767
2020-10-27,13676,827512,255102,98413223,18527971,2581160,19997335994446,10871089,1916977069
2020-10-28,13290,817505,259212,99407296,18528596,3041572,19997335994446,11446509,2517314640
2020-10-29,13475,887772,277836,107359880,18529271,3459471,19997335994446,12458484,2135566368
2020-10-30,13603,901403,267995,110342099,18529965,3523576,19997335994446,12828892,1893674939
2020-10-31,13807,875335,274513,112330245,18530671,3627759,19997335994446,13341987,1316281835
2020-11-01,13737,897445,276664,124259121,18531453,2455879,19997335994446,13377441,1188080330
2020-11-02,13596,777173,225214,94436932,18532046,2838664,19997335994446,10902576,1715336328
2020-11-03,13997,1029970,330051,123534519,18532921,3937586,17865273539020,15826226,3811487631
2020-11-04,14129,1175181,319925,132689483,18533915,2847435,16787779609933,16641138,1988917620
2020-11-05,15606,1071518,319993,122675182,18534834,4605834,16787779609933,20893224,5149644713
2020-11-06,15619,1080743,334639,127682333,18535790,3787397,16787779609933,18889243,3527917034
2020-11-07,14866,1055012,273328,121840657,18536703,2078844,16787779609933,16132959,1502513709
2020-11-08,15500,920529,243396,115164457,18537565,1486151,16787779609933,15148276,1123463511
2020-11-09,15320,1188873,320528,154387134,18538721,2222516,16787779609933,20216887,2728063356
2020-11-10,15319,1026623,308276,122675182,18539640,2371663,16787779609933,16459647,2632911828
2020-11-11,15731,1004339,318925,122675182,18540559,1680248,16787779609933,16020485,2715135370
2020-11-12,16290,1064270,329630,133524008,18541559,1651054,16787779609933,17804676,3262813497
2020-11-13,16330,999523,301426,115998982,18542428,1672393,16787779609933,16032046,2656697442
2020-11-14,16102,915336,272079,118502557,18543315,966706,16787779609933,15597258,1356685553
2020-11-15,15987,845204,248137,125178758,18544253,678248,16787779609933,15662707,795037576
2020-11-16,16743,1041491,312340,135735925,18545253,1373930,17040598812945,17711415,2343880258
2020-11-17,17682,1142716,350945,137334451,18546234,1560223,17596801059571,18324640,3117390382
2020-11-18,17805,1197076,362407,147831352,18547290,1782232,17596801059571,21194109,4148880836
2020-11-19,17819,1052034,309724,119839617,18548146,1690199,17596801059571,16988027,2649430668
2020-11-20,18664,1177776,346562,146956610,18549196,1403266,17596801059571,20641619,4202034217
2020-11-21,18707,1007240,308830,147831352,18550253,878180,17596801059571,20655876,2261632555
2020-11-22,18483,875364,273653,152205060,18551340,591243,17596801059571,20906346,1454587917
2020-11-23,18373,1014814,301519,128587034,18552259,1044803,17596801059571,18011288,2703213541
2020-11-24,19150,1052398,330918,118964875,18553109,1635711,17596801059571,17683649,4162955938
2020-11-25,18748,1127776,362628,135584968,18554078,1881507,17596801059571,20363513,3581534996
2020-11-26,17114,1115848,321713,131211259,18555015,1814488,17596801059571,18340062,3560329146
2020-11-27,17102,1099990,323696,134710226,18555978,1433816,17596801059571,17988302,3539855460
2020-11-28,17745,1038684,292638,134710226,18556940,985193,17596801059571,17630657,1310741286
2020-11-29,18191,875712,259705,135787629,18557878,724095,18158528379021,18023228,1353406965
2020-11-30,19664,903580,262264,107610728,18558584,1377090,19157154724710,14684437,3302208582
2020-12-01,18821,1179012,378285,144750714,18559534,2799807,19157154724710,21143567,4627255394
2020-12-02,19215,1015318,327335,124752260,18560353,2523414,19157154724710,18291020,2983704874
2020-12-03,19470,1165469,343706,149512250,18561334,2817492,19157154724710,21762339,2744199631
2020-12-04,18733,1070208,315591,137132255,18562234,2078420,19157154724710,19296508,3109317273
2020-12-05,19115,1077064,283933,137132255,18563134,1332835,19157154724710,18632288,1245963842
2020-12-06,19356,906549,256611,129513796,18563984,926835,19157154724710,17217877,1002450425
2020-12-07,19182,1017188,305857,142846099,18564921,1313875,19157154724710,19343628,2103990332
2020-12-08,18341,1057637,329557,137132255,18565821,1406370,19157154724710,18941289,3771844232
2020-12-09,18575,1059284,323845,132370719,18566690,1323374,19157154724710,17187412,2599989621
2020-12-10,18295,995137,311527,123799952,18567503,1353547,19157154724710,16448919,3877167092
2020-12-11,18062,1078069,304342,131418411,18568365,1275734,19157154724710,16978667,2913875515
2020-12-12,18813,962538,296177,125704567,18569190,942760,19157154724710,16396977,1929697457
2020-12-13,19156,938739,274709,148342069,18570165,755747,19144667899933,19661608,3450322095
2020-12-14,19287,977389,313940,134574371,18571071,1136052,18670168558400,18516459,2685900126
2020-12-15,19433,1047043,322798,129933876,18571946,1388313,18670168558400,18584576,3108771397
2020-12-16,21371,1098912,313973,132718174,18572840,1662247,18670168558400,19816347,4228699632
2020-12-17,22789,1066159,308001,119724786,18573646,3764622,18670168558400,22338873,5540206537
2020-12-18,23049,1194851,377227,145711561,18574628,4510789,18670168558400,27241478,6176614858
2020-12-19,23857,1158142,339766,146639660,18575615,2800255,18670168558400,25884376,2768897617
2020-12-20,23529,1075417,282293,140142966,18576559,1740166,18670168558400,24027163,2436345571
2020-12-21,22937,1126710,274086,126221479,18577409,3241780,18670168558400,23298121,3918912339
2020-12-22,23757,1095221,322307,132718174,18578303,3087552,18670168558400,23995220,6418279943
2020-12-23,23307,1138302,337585,142927263,18579265,3369707,18670168558400,26038110,6427851084
2020-12-24,23708,969168,271363,116940488,18580053,2476837,18670168558400,20751170,4019021845
2020-12-25,24669,1021183,298020,133646272,18580953,2217720,18670168558400,23792133,2352003685
2020-12-26,26478,957062,277615,127149578,18581809,1776182,18670168558400,23722328,2615234143
2020-12-27,26431,1049825,304240,137344635,18582734,2494179,18670168558400,27533620,4714768343
2020-12-28,27039,1154354,314503,147934526,18583734,2711235,18600034145237,29968235,8026930077
2020-12-29,27231,1146131,334580,140537799,18584684,2828428,18599593048299,28221057,5504342175
2020-12-30,28845,1221579,340919,159029615,18585759,2978523,18599593048299,33896444,5840540995
2020-12-31,29023,1193822,338444,153482071,18586796,3279399,18599593048299,33284139,5636631338
2021-01-01,29381,1001890,261318,137764027,18587728,1455398,18599593048299,29068047,4343208402
2021-01-02,32023,1140633,297595,139613209,18588671,2504284,18599593048299,31908500,6152237015
2021-01-03,33278,1184688,359641,146085344,18589659,2893754,18599593048299,35922359,5847742860
2021-01-04,31802,1270082,370865,159954206,18590740,3516375,18599593048299,39752809,7503147813
2021-01-05,34013,1230529,355008,145160754,18591721,3677641,18599593048299,35314776,6775407806
2021-01-06,36643,1344921,398455,163652569,18592828,4477049,18599593048299,43004565,7549976673
2021-01-07,39216,1292297,402123,155331252,18593878,4701567,18599593048299,45226287,9896769613
2021-01-08,40775,1237271,358440,136839436,18594803,5435434,18599593048299,42358095,8838843563
2021-01-09,40371,1094947,318922,134307072,18595671,4571160,19365166707095,40693122,5814286455
2021-01-10,38329,1177151,332604,162879651,18596665,3643195,20607418304386,43171348,4278195465
2021-01-11,35270,1211948,333441,157757649,18597628,4563809,20607418304386,37697672,6926936906
2021-01-12,33712,1202314,336350,151611248,18598553,5843154,20607418304386,38534704,7357383073
2021-01-13,37297,1163164,320071,155708849,18599503,4725848,20607418304386,37493720,5277220347
2021-01-14,39046,1167975,338553,150586847,18600421,5760123,20607418304386,42518141,8352711917
2021-01-15,36710,1209589,345053,158782050,18601390,5500741,20607418304386,41733818,6530346132
2021-01-16,36177,1115276,308421,150586847,18602309,3324821,20607418304386,38126680,2570302175
2021-01-17,36070,1002014,268872,136245242,18603140,2359708,20607418304386,31937014,2561329125
2021-01-18,36594,1077578,313873,148538046,18604046,3085563,20607418304386,36250412,3849376580
2021-01-19,36250,1095890,326366,152635648,18604978,3635332,20607418304386,38439879,7509307340
2021-01-20,35515,1107233,315516,144440445,18605859,3281457,20607418304386,34297106,5094690668
2021-01-21,31023,1059467,288464,132147641,18606665,3920316,20607418304386,30287475,4661464273
2021-01-22,32986,1115180,326671,144440445,18607546,3691983,20607418304386,31865792,5354605408
2021-01-23,32036,1128728,303320,160859267,18608521,2439616,20737086011822,33751645,2103201286
2021-01-24,32216,1004162,254109,143884926,18609390,1863242,20823531150112,30284997,1966307039
2021-01-25,32420,1121794,312958,144920068,18610265,3430771,20823531150112,33137294,3905630183
2021-01-26,32641,1182517,335923,166658079,18611271,2628887,20823531150112,35209828,4228927064
2021-01-27,30359,1106142,323598,146990355,18612159,2576779,20823531150112,30148574,5425004804
2021-01-28,33511,1097896,325159,150095785,18613065,2799237,20823531150112,32031716,4988231553
2021-01-29,34166,1208741,339577,157341789,18614015,5927831,20823531150112,39455374,8288844085
2021-01-30,34350,1087755,313065,140779495,18614865,4717603,20823531150112,33651947,3416568799
2021-01-31,33158,1063553,287082,149060642,18615765,3354951,20823531150112,33412205,3119627987
2021-02-01,33570,999221,283467,123182058,18616509,4428334,20823531150112,30096216,4586348228
2021-02-02,35596,1202183,363397,158376932,18617465,5206601,20823531150112,38671645,4346023784
2021-02-03,37578,1187019,345764,155271502,18618403,4914132,20823531150112,39131400,4985868434
2021-02-04,37129,1226684,367536,165622936,18619403,6272363,20823531150112,43879560,6269136960
2021-02-05,38045,1257476,360061,174939226,18620459,5484953,20823531150112,45671120,6157892771
2021-02-06,39342,1147256,328082,169173097,18621453,4773345,21384451039676,45346981,4577756278
2021-02-07,39003,1159518,286807,166219497,18622428,3278906,21434395961349,41085629,3515624989
2021-02-08,46122,1249543,340919,172612556,18623440,5870831,21434395961349,48670643,8364117755
2021-02-09,46548,1174227,359788,152367874,18624334,9291436,21434395961349,51636507,10834628125
2021-02-10,45078,1191329,340736,152367874,18625228,7780336,21434395961349,49429153,7305646116
2021-02-11,47893,1052110,301861,137450738,18626034,8872186,21434395961349,47377470,6333458805
2021-02-12,47525,1157108,347247,151302363,18626921,9813446,21434395961349,53308083,7811431840
2021-02-13,47209,1217682,333184,167285008,18627900,6946334,21434395961349,53952453,3676762390
2021-02-14,48830,1122976,297041,157695422,18628821,5155853,21434395961349,50339561,3102283703
2021-02-15,48110,1140491,312281,161957460,18629769,5911923,21434395961349,51761591,5028594621
2021-02-16,49140,989854,293716,128926662,18630525,5865761,21434395961349,42832907,6187880486
2021-02-17,52225,1134666,318209,147040325,18631386,7250739,21434395961349,51285529,7740989999
2021-02-18,51650,1138881,317446,145974816,18632240,7867927,21434395961349,53678747,8027247242
2021-02-19,55821,1248515,340244,163253417,18633196,8560344,21455226865438,59244126,8975014335
2021-02-20,55862,1187083,321732,157667240,18634109,8324614,21724134900047,59691257,6995147926
2021-02-21,57501,1047141,272006,152267678,18634989,6621047,21724134900047,57635435,7839947832
2021-02-22,53952,1094544,284119,143628376,18635821,7195847,21724134900047,52905474,8515953766
2021-02-23,48560,1054613,288011,137148900,18636614,9057970,21724134900047,48487888,12102608267
2021-02-24,49567,1230122,354258,171706104,18637607,9584737,21724134900047,59746179,9123958043
2021-02-25,47568,1217040,328850,168466366,18638582,7734467,21724134900047,57792548,8084434721
2021-02-26,46232,1114180,305149,150107852,18639451,6938221,21724134900047,47395144,7202864759
2021-02-27,45835,1202477,322758,169546279,18640432,4914902,21724134900047,51148406,3416482976
2021-02-28,45359,1033508,252499,141468551,18641251,3716584,21724134900047,40396049,3227571917
2021-03-01,49634,1073523,278708,140388639,18642064,5830065,21724134900047,44513744,5867267655
2021-03-02,48305,1119669,340722,154427503,18642957,6547506,21724134900047,50567918,6707252970
2021-03-03,50690,1185450,332985,164146716,18643907,6732292,21724134900047,55147755,6540727320
2021-03-04,48473,1042797,290966,138228813,18644707,5608812,21724134900047,45722350,5254550975
2021-03-05,48801,1154593,315193,160906978,18645639,5464050,21724134900047,49815984,8571816586
2021-03-06,48971,1147083,288073,162185767,18646589,3766262,21473685655440,49711919,2814010103
2021-03-07,51086,1043256,259265,155665152,18647501,3581184,21448277761060,49451163,3256898859
2021-03-08,52088,1164249,294249,165260949,18648470,4608160,21448277761060,53803631,6455368739
2021-03-09,54739,1088598,299423,149267954,18649345,5676837,21448277761060,52888356,7267886049
2021-03-10,56116,1165773,342661,158863751,18650276,6129406,21448277761060,57652864,7607218390
2021-03-11,57847,1084417,293471,140738357,18651101,6269462,21448277761060,52736913,7815260935
